feature,shap_importance
concave points_mean,0.2728229494025817
concavity_worst,0.10352379466810803
area_se,0.06964190944808833
radius_worst,0.06690746377125001
texture_mean,0.03907891931665776
symmetry_mean,0.02085098801721175
fractal_dimension_mean,0.015523380771515428
texture_worst,0.006901143552019831
area_worst,0.0
perimeter_worst,0.0
radius_mean,0.0
symmetry_se,0.0
smoothness_worst,0.0
compactness_worst,0.0
concave points_worst,0.0
symmetry_worst,0.0
fractal_dimension_se,0.0
compactness_se,0.0
concave points_se,0.0
concavity_se,0.0
smoothness_se,0.0
perimeter_se,0.0
texture_se,0.0
radius_se,0.0
concavity_mean,0.0
compactness_mean,0.0
smoothness_mean,0.0
area_mean,0.0
perimeter_mean,0.0
fractal_dimension_worst,0.0
