feature,mean_importance
fractal_dimension_se,-0.0013668110674519506
symmetry_worst,-0.0005236991733022611
fractal_dimension_worst,-0.0004210716166016093
concave points_se,0.0
concavity_se,0.0
compactness_se,0.0
texture_se,0.0
fractal_dimension_mean,0.0
radius_mean,0.0
perimeter_mean,0.0
symmetry_mean,2.0418484638623503e-05
symmetry_se,0.0008479777677422751
perimeter_se,0.0021578384575528797
compactness_worst,0.0027153615694413546
smoothness_worst,0.0028938530072791955
compactness_mean,0.0031044258844842463
smoothness_se,0.004020275225511355
smoothness_mean,0.004568481043456174
texture_mean,0.0055374465576231826
radius_se,0.006126737647061381
area_mean,0.010239491952894248
texture_worst,0.015182687966293695
radius_worst,0.029490784606540765
area_worst,0.03372667463133737
concavity_mean,0.03861752030009233
concavity_worst,0.0440473406155327
area_se,0.04893711786615363
concave points_mean,0.07942112451306182
concave points_worst,0.0931423344314979
perimeter_worst,0.1085957430881717
